ID,Frase,"Valor
Real","Evento
Adverso"
3174, lidocaína salvou minha vida eu tava gritando de dor .,não tem,tem
3537, minha cara ta inchada de tanto chorar de dor meus comprimidos pra dor acabaram e meu lidocaína também .,não tem,tem
3611, minha orelha ta até doendo mas nem tanto pq passei lidocaína mas quando o efeito passar vou nem conseguir dormir de tanta dor .,não tem,tem
4010, nossa amiga minha cabeça parece que vai explodir e a dor de ouvido não passa nem com lidocaína aí eu quase cai de tontura .,tem,tem
4848, que dor absurda é tatuar o peito sem usar xilocaína lidocaína qualquer outro anestésico .,não tem,tem
1965, esse lítio pode até me salvar da depressão mas só ler a bula já deu crise de ansiedade .,tem,tem
2331, eu to com vontade de encher meu cu de lítio e entrar em coma .,não tem,tem
3183, lítio para os editores da isto é e folha de s paulo depressão profunda causou descontrole verbal e à incontinência oratória peçam ao serra .,tem,tem
6163, tomo sertralina 100 mg pra ansiedade generalizada e vou começar com lítio pra estabilizar o humor .,não tem,tem
483, ai o remédio pra dor me deu reação alérgica moral da história acabei de tomar loratadina .,tem,tem
1110, cheguei a 38 4 de febre tomei o terceiro loratadina e 1dipirona apaguei mas acordei diversas vezes com falta de ar pensei que ia morrer .,tem,tem
1115, cheguei em casa comecei a estudar a rinite atacou tomei loratadina to caindo de sono q morte .,tem,tem
2403, eu vou ter que encher o meu cy com loratadina pois eu estou morrendo de alergia .,não tem,tem
2501, finalmente primavera época de andar pelado por causa do calor e fazer estoque de loratadina e celestamine .,não tem,tem
2933, isso sem contar o tempo de montagem sujeira e limpeza do ambiente e a loratadina pra lidar com a alergia ao pó da madeira .,não tem,tem
4377, operacaobetalab cientistas criam pulseira para diabéticos que mede glicose no sangue via suor http bit ly 1xuen7a sdv rt. opinionmarciana ay pero no hay que leer los folletos de los medicamentos hasta la loratadina puede causar hemorragia y muerte según eso .,não tem,tem
6210, tudo que eu queria pra essa sexta era ficar em casa com alergia tomando loratadina .,não tem,tem
1860, era apenas uma dor de cabeça dizia ele buscopan na veia voltarem 2 captopril uma hora depois losartana e mais http fb me 4wqdxcsyy .,não tem,tem
244, a vida eu queria ser o porco pq o porco ta la curtindo a praia eu mesna to aq derretendo nesse calor .,não tem,tem
2145, eu mesna tou mal do calor neste momento .,não tem,tem
2624, furoato de mometasona tá em falta todo mundo tá com alergia na pele 3 farmácia e nada da pomada .,não tem,tem
1940, essa sou eu no calor vivendo de loratadina e montelucaste .,não tem,tem
976, cadê a morfina aquela pra acabar com minha dor .,não tem,tem
1052, caralho como eu to com o corpo todo doloridooo vcs n tem noção queria umas morfina pra ficar em coma por uns dias até passar a dor mds .,tem,tem
1176, com essa cólica eu começo a entender viciados em morfina .,tem,tem
1757, é verdade a cólica pode ser muito intensa teve paciente que precisei internar e usou morfina é raro mas existe .,não tem,tem
1786, ela sofre de uma doença psicotica por conta da morfina metafetaminas e outras coisas que ingere e também depressão https twitter com caganissopt status 758602139916705793 .,tem,tem
1907, essa do nariz é muito fatal fico em coma logo e quero morfina .,não tem,tem
2187, eu preciso dr uma dose dr morfina pra parar com minha cólica alguém sabe onde encontro de graça tô sem dinheiro i need help bem rápido .,não tem,tem
2557, foi assim q vc se curou da sua dependência de morfina .,tem,tem
2788, hipnoterapia eu sofria de depressão profunda e dor crônica com morfina http youtu be 5ldbefdm4dc a via youtube .,tem,tem
3181, linda você é minha morfina vem e acaba com essa dor .,não tem,tem
3519, mina você é minha morfina vem acabar com essa dor .,não tem,tem
3647, morfina devia ser liberado p mulheres com cólica .,não tem,tem
3724, na próxima vez que eu for comprar remédio pra cólica eu vou falar pro farmacêutico moço namoralzinho injeta morfina na minha veia plmds .,não tem,tem
3770, não deveria ter acordado mas estava quase asfixiando de tanta alergia acordei pra colocar morfina na garganta e nariz .,tem,tem
3903, nem morfina acabou com a minha cólica .,tem,tem
4514, pensando que quando eu for ter um filho terão de me dar morfina pq se só com cólica eu já tô desse jeito imagina .,não tem,tem
5139, se não joga por um desconforto usam o exemplo do reinaldo q jogava na base d morfina se joga fala q o cara é chinelinho .,não tem,tem
6244, um dia você toma morfina pq tá morrendo de cólica no outro sofre as consequências dessa maldita medicação .,tem,tem
6369, vc é minha morfina vem acaba com essa dor .,não tem,tem
6393, vem umas dose de morfina ai pfvr q viver com essa cólica nao da .,não tem,tem
6438, você é minha morfina vem acabar com essa dor .,não tem,tem
3698, mupirocina vai acabar com a coceira e com inchaço .,não tem,tem
2738, gostei de um vídeo youtube http youtu be lw5ofiub48i abaixas doses de naltrexona uma nova terapia para a doença de crohn e a. gostei de um vídeo youtube http youtu be qu pod9je0w ao óleo tão eficaz para ansiedade quanto lorazepam andré ferraz aromaterapia .,não tem,tem
2, 007 coma alcoólico glicose é sacole da pra gravar um filme e uma annyribeiroo com tudo que a gente já viveu juntas anny .,não tem,não tem
3, 01 sentimento tristeza de ter desenvolvido alergia a paracetamol e não poder fazer coquetel de remédio pra gripe já estaria ótima .,tem,não tem
4, 10 dias de amoxicilina para a pequena mais remedio da febre anti alérgico e seguir dando cefalexina do tratamento diário credo .,não tem,não tem
5, 10 eu tenho alergia a dipirona .,tem,não tem
6, 100 não da né mas nóis tenta nada que umas compressas na barriga e cartelas de ibuprofeno não resolva a dor .,não tem,não tem
7, 1000 mg de naproxeno pra enxaqueca e mais um punhado de notícia punk pra começar a semana tá lindo já acabou jessica .,não tem,não tem
10, 1280 16 taag aviso importante certificado internacional de vacina contra febre amarela http emm to cyc .,não tem,não tem
11, 12h e dois omeprazol depois e a azia permanece queimando até minha alma .,não tem,não tem
12, 13 tenho alergia a cafeína mas trabalho na starbucks .,não tem,não tem
13, 14 eu tenho alergia a penicilina super legal esse fato .,tem,não tem
16, 15 mg de sibutramina eh ok ja vi gente tomar 45 dia emagrece de tanto tomar veneno olha pra comida e da enjoo .,não tem,não tem
17, 16 12 21 44 rayne amor opaaa 16 12 21 45 rayne amor sua mãe deu vacina contra raiva para vc 16 12 21 45 lud vtnc .,não tem,não tem
18, 16 min p largar nois ta como afim de chegar em casa tomar uns paracetamol parar de sentir cólica .,não tem,não tem
19, 19 12 16 julya rodrigues ela tá com raivinha de mim 19 12 16 julya rodrigues tenho que dá vacina contra raiva pra ela .,não tem,não tem
20, 1novembro pressão baixa dor de cabeça suando frio ânsia de vomito glicose alta .,não tem,não tem
21, 2 5 dias de abstinência de paroxetina dor de cabeça fraqueza vertigens libido at its peak .,não tem,não tem
24, 2 dias sem tomar omeprazol que morte horrível .,não tem,não tem
25, 2 dipirona 3 paracetamol e 1 calmante e essa dor num passa pqp .,não tem,não tem
26, 2 eu tenho alergia de quase tudo sério e por isso tomo vários remedinhos e tenho que tomar uma vacina 2 vezes por semana mas eu não tomo .,não tem,não tem
27, 2 pra bioquímica pode ser o prazer gerado pela dopamina que teu cérebro libera ao ser gostada pessoas com depressão tem uma .,não tem,não tem
28, 20 12 19 23 giulia irmã tu eh selvagem garota 20 12 19 24 tu tenq tomar vacina pra raiva 20 12 19 24 tu eh raivosa .,não tem,não tem
29, 20 anos e síndrome e ovários policísticos colesterol glicose e triglicerídeos alto resistência insulínica ácido úrico depressão .,não tem,não tem
30, 20 gotas de dipirona e nada da cólica passar vou tomar morfina pra ver se passa .,não tem,não tem
31, 2016 e nego ainda conspirando dizendo que o filho da mãe começou a passar hidroquinona deliberadamente pra ficar branco e dizer que é doença .,não tem,não tem
32, 21 12 16 16 26 38 ana beatriz tomei vacina aaaaa 21 12 16 17 11 51 ph tomou oq 21 12 16 17 11 57 ph contra raiva .,não tem,não tem
33, 21 anos e uma vida resumida em gastrite omeprazol refluxo omeprazol e ansiedade .,não tem,não tem
34, 22 12 23 31 cabelin passou a dor de cabeça 22 12 23 40 passou agr tomei um paracetamol q uma pessoinha linda me deu aí tô melhor .,não tem,não tem
36, 27 12 10 17 junior santos fui tomar vacina 27 12 10 19 giuliana pra raiva kkkkkkkk 27 12 10 19 giuliana pq vc n é cachorro .,não tem,não tem
37, 27 ela tem alergia a dipirona .,tem,não tem
38, 27 tenho alergia à penicilina .,tem,não tem
39, 3 anos ai eu tomava fluoxetina mas eu ainda tinha super picos de felicidade e loucura e crises fortes de depressao .,não tem,não tem
40, 3 dias tendo dor de estômago e acabou o omeprazol vamo chora .,não tem,não tem
41, 3 hora da manhã bebendo coca dps de toma uma dipirona e dois remedio pra ansiedade e nao to conseguindo dormi e ai como vai a noite armygas .,não tem,não tem
42, 30 mg de pseudoefedrina não dá nem pro cheiro com toda essa alergia que tenho .,não tem,não tem
43, 4 doses de carbamazepina 3 de anador 4 de um remédio ai pra dor de garganta e o médico me da 500 ml de soro e me libera auahsu que dor .,não tem,não tem
44, 4 litros de soro mais meio de glicose agora é só muita dor na cabeça mesmo então vou ficar um tempinho sem postar bella .,não tem,não tem
45, 4 tenho alergia sim a um remedio chamado dipirona graças a deus kdndjsj .,tem,não tem
46, 40 goras de dipirona e esperando em deus q essa cólica melhore .,não tem,não tem
47, 40 gotas de dipirona só isso q melhora minha cólica .,não tem,não tem
48, 420 mg de cafeína tédio só fez potencializar a tensão ansiedade pré https www instagram com p bnajqteg2fihosq1v830yst1btlb kclymyupa0 .,não tem,não tem
49, 43 ela gosta de café e grande parte da cefaléia dela é causada pela cafeína excessiva que toma para se manter acordada durante o dia .,não tem,não tem
50, 44 eu tenho alergia a dipirona .,tem,não tem
51, 44 tem alergia a dipirona .,tem,não tem
52, 4h da manhã calor pra mais de 8000 glicose pra mais de 200 e sonho com um maluco se suicidando amanhã vai ser um dia agitado .,não tem,não tem
53, 5 dias sem glicose experiência de quase morte .,não tem,não tem
54, 5 dias sem omeprazol e a azia já tá a mil .,não tem,não tem
55, 5 feira começo a tomar fluoxetina espero q melhore minha ansiedade askanamia askanaemia .,não tem,não tem
56, 5 nágila 6 amo banana 7 tomo lamotrigina sertralina anticoncepcional e cimetidina 8 ciclotimia gastrite e depressão .,não tem,não tem
58, 5 tens vacina contra a raiva até lá vê se te consegues controlar .,não tem,não tem
59, 50 gotas de dipirona daqui a pouco começo a sentir o calor que geral tá sentindo tb .,não tem,não tem
60, 50 mg amitriptilina 500 mg torval 6 25 zolpidem 150 mg venlift todos liberação prolongada 0 25 rivotril durante crise de ansiedade panico .,não tem,não tem
61, 500 ml de coca cola 500 ml de chá mate 400 ml de frapuccino acho que exagerei na cafeína olá dor de estômago .,não tem,não tem
62, 500 remédios de alergia pra tomar e ainda vou ter que fazer o tratamento com vacina dnv .,não tem,não tem
64, 53 sou viciada em cafeína no nível de sentir dor de cabeça se não tomar ao menos uma xícara de café .,não tem,não tem
66, 550 mg de naproxeno sódico 400 mg de ibuprofeno eis o segredo para aliviar cólica vou ter uma overdose mas num vou sentir essa pohan .,não tem,não tem
68, 6 10 23 54 faela lima a cólica ta aumentando toma dipirona so quero vc bem promete pra mim q vai ficar bem .,não tem,não tem
69, 6 calor 7 poeira 8 vacina com agulha em crianças e vou decretar feriado toda quarta .,não tem,não tem
70, 600 mg de ibuprofeno e ainda colica .,não tem,não tem
71, 600 mg de ibuprofeno pra ver se essa dor alivia porque o buscopan não faz mais nem cócegas .,não tem,não tem
72, 67 sou alergica a dipirona ent nao posso tomar remedio para colica ent tenho q aprender a viver com a dor .,tem,não tem
73, 7 tem alergia a dipirona e pelo de gato .,tem,não tem
74, 7 tem alergia a poeira e glicose mais alta que o som da tiê .,tem,não tem
75, 8 tenho alergia muito braba vivo a base de remedio p nariz e colírio e tomo vacina toda semana .,não tem,não tem
76, 800 mg de ibuprofeno 20 mg de loratadina oremos para q a dor de cabeça pare .,não tem,não tem
77, 89tpea claro que ai repões a glicose e a gente não entre em coma alcoólico .,não tem,não tem
78, 8th floor tomei 100g de nimesulida e me salvou tava pra fazer canal dor da porra .,não tem,não tem
79, 8th floor toragesic é pra dor não anti inflamatório é bom também recomendaria nimesulida e não está suspenso comprei essa semana .,não tem,não tem
80, 9 dia tomando hidroxicloroquina e já estou me sentindo febril e com uma puta dor de estômago mas vamos que vamos .,não tem,não tem
81, a agitação da cafeína passou mas eu continuo bebendo coca cola à noite isso não vai acabar bem .,não tem,não tem
82, a alergia alimentar não é igual a hipersensibilidade não alérgica alimentar a alergia alimentar pode ser imunoglobulina e mediada ou não .,não tem,não tem
83, a alergia já faz parte de mim que nem o loratadina resolveu .,não tem,não tem
86, a ansiedade o sertralina tem resolvido mas de resto estou desse jeito também https twitter com aka fernandes status 811518830719668225 .,não tem,não tem
87, a ansiedade quer nicotina e o pulmão quer ar puro grande guerra .,não tem,não tem
89, a anta que vos fala tem alergia a gatos e estava brincando com um agora to querendo morrer de tanta coceira loratadina nelas .,não tem,não tem
